;Unnamed: 0;Unnamed: 0.1;user_id;user;text;text_sanitized;followers_count;verified;created_at;coordinates;location;place;source;lat;lng;score;sentiment;keywords
1569;1569;1569.0;9.09213377846825e+17;JorgeMeloReal;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;244.0;0.0;2019-10-16 01:45:10;;Novo Brasil, Brasil;;Twitter for Android;32.651977;-116.961404;-0.839111;negative;fogo no
1570;1570;1570.0;1.1012069766447636e+18;maria39049337;RT @leloslovely: @jrguzzofatos @DonaReginaa O EFEITO é totalmente o inverso, era pra estarmos cheio de esperança a cada reunião dos ministr…;O EFEITO e totalmente o inverso era pra estarmos cheio de esperanca a cada reuniao dos ministr;115.0;0.0;2019-10-16 01:45:10;;Sao Paulo, Brasil;;Twitter for iPhone;-23.5505199;-46.63330939999999;-0.360427;negative;reuniao dos ministr
1571;1571;1571.0;4710657435.0;thalesantiago22;RT @Ro_Moller: Enquanto Sérgio Moro quer que crimes violentos sejam punidos em 1a instância, o STF tenta a todo custo fazer do Brasil a ter…;Enquanto Sergio Moro quer que crimes violentos sejam punidos em 1a instancia o STF tenta a todo custo fazer do Brasil a ter;71.0;0.0;2019-10-16 01:45:09;;Manaus, Brasil;;Twitter for iPhone;-3.1190275;-60.0217314;0.0;neutral;sergio moro
1572;1572;1572.0;124523498.0;naequeiroz;"RT @jrguzzofatos: @RABELowisk Caro José Rabelo
A “Veja” decidiu vetar o artigo que eu tinha escrito para a última edição. Era um texto com…";Caro Jose Rabelo A Veja decidiu vetar o artigo que eu tinha escrito para a ultima edicao Era um texto com;203.0;0.0;2019-10-16 01:45:09;;;;Twitter Web App;37.2256055;-95.7162018;-0.715709;negative;caro jose rabelo a veja
1573;1573;1573.0;162740168.0;maxwel_machado;RT @capitaoderrite: AGORA QUE A CRIMINALIDADE COMEÇOU A CAIR NO BRASIL, O STF SE PREPARA PARA REVISAR A POSSIBILIDADE DE PRISÃO EM 2ª INSTÂ…;AGORA QUE A CRIMINALIDADE COMECOU A CAIR NO BRASIL O STF SE PREPARA PARA REVISAR A POSSIBILIDADE DE PRISAO EM 2a INSTA;93.0;0.0;2019-10-16 01:45:08;;Vila Velha - ES;;Twitter for Android;-20.3477821;-40.2949528;0.0;neutral;cair no brasil
1574;1574;1574.0;568510028.0;jrmerialves;"RT @rigoni_felipe: Anunciei hoje, ao lado de outros seis parlamentares, uma ação no Tribunal Superior Eleitoral para deixar o PSB.

Fui sus…";Anunciei hoje ao lado de outros seis parlamentares uma acao no Tribunal Superior Eleitoral para deixar o PSB Fui sus;399.0;0.0;2019-10-16 01:45:07;;RIO DE JANEIRO;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;acao no
1575;1575;1575.0;2961218632.0;ManoHecho;RT @dariojjunior: Gilmar Mendes debochou do Moro ter ido a um jogo do Flamengo levado pelo presidente Bolsonaro. Pura inveja. O único jogo…;Gilmar Mendes debochou do Moro ter ido a um jogo do Flamengo levado pelo presidente Bolsonaro Pura inveja O unico jogo;441.0;0.0;2019-10-16 01:45:07;;;;Twitter Web App;37.2256055;-95.7162018;-0.867016;negative;gilmar mendes
1576;1576;1576.0;9.99105542311248e+17;JairJr64130390;RT @ShowdoPavao: Encontro secreto de um Ministro do STF com presidente de um partido nessa madrugada em Brasília. Vou revelar os nomes e di…;Encontro secreto de um Ministro do STF com presidente de um partido nessa madrugada em Brasilia Vou revelar os nomes e di;155.0;0.0;2019-10-16 01:45:06;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;presidente de um partido
1577;1577;1577.0;1.091744404614906e+18;DinamarciaDos;RT @PaulettPaula: O STF seria irresponsável de votar contra#PrisaoEmSegundaInstanciaSim;O STF seria irresponsavel de votar contra#PrisaoEmSegundaInstanciaSim;999.0;0.0;2019-10-16 01:45:05;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;stf
1578;1578;1578.0;1.0661190674368348e+18;Mariada28492714;"RT @henriolliveira: Srs. MINISTROS DO STF,

Já que querem acabar com a prisão após condenação em 2a instância, 

o que poderá SOLTAR MILHAR…";Srs MINISTROS DO STF Ja que querem acabar com a prisao apos condenacao em 2a instancia  o que podera SOLTAR MILHAR;172.0;0.0;2019-10-16 01:45:05;;Volta Redonda, Brasil;;Twitter for Android;-22.4871853;-44.0770134;-0.869941;negative;prisao apos
1579;1579;1579.0;119744519.0;jricardmiranda;"Gente. Eu compartilho, público, sem medo, contra esquerda, PT, STF, e o que acho aviltante. 
O dia que tiver que me esconder dos críticos, aí perdeu a graça.";Gente Eu compartilho publico sem medo contra esquerda PT STF e o que acho aviltante  O dia que tiver que me esconder dos criticos ai perdeu a graca;372.0;0.0;2019-10-16 01:45:05;;Porto Alegre, RS, Brasil;;Facebook;-30.0346471;-51.2176584;-0.9633010000000001;negative;esquerda pt stf
1580;1580;1580.0;355206813.0;mousinho_sonia;RT @republica_ctba: Governo aciona TCU contra suspensão da campanha do Pacote Anticrime https://t.co/0ZgU5NUAbC;Governo aciona TCU contra suspensao da campanha do Pacote Anticrime;3122.0;0.0;2019-10-16 01:45:04;;Rio de Janeiro;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;governo
1581;1581;1581.0;304732957.0;FabianoVedana;"RT @PAVAOMISTERIOS0: URGENTE: Celso de Mello sinaliza que vai declarar suspeição de Moro e anular sentença de Lula.
VCS PREFEREM:
1- LULA L…";URGENTE: Celso de Mello sinaliza que vai declarar suspeicao de Moro e anular sentenca de Lula VCS PREFEREM: 1 LULA L;995.0;0.0;2019-10-16 01:45:03;;Santos ;;Twitter for Android;45.5028857;-73.5553606;0.0;neutral;celso de mello
1582;1582;1582.0;2614299728.0;EdaParon;"RT @AleGZahra17: Direita, que toda nossa Indignação se transforme em União contra o STF !

Prisão em Segunda Instância Sim !
Dia 17 em Bras…";Direita que toda nossa Indignacao se transforme em Uniao contra o STF ! Prisao em Segunda Instancia Sim ! Dia 17 em Bras;655.0;0.0;2019-10-16 01:45:03;;;;Twitter for iPhone;37.2256055;-95.7162018;0.0;neutral;segunda instancia sim
1583;1583;1583.0;1.1062387639556014e+18;VeraLciaTeixei7;"RT @AleGZahra17: Direita, que toda nossa Indignação se transforme em União contra o STF !

Prisão em Segunda Instância Sim !
Dia 17 em Bras…";Direita que toda nossa Indignacao se transforme em Uniao contra o STF ! Prisao em Segunda Instancia Sim ! Dia 17 em Bras;2309.0;0.0;2019-10-16 01:45:02;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;segunda instancia sim
1584;1584;1584.0;9.744221479416628e+17;JoanOliveira25;RT @Danielhrs: STF deve rever a decisão de prisão após condenação em 2a instância. Independentemente da discussão jurídica, me parece q ret…;STF deve rever a decisao de prisao apos condenacao em 2a instancia Independentemente da discussao juridica me parece q ret;18.0;0.0;2019-10-16 01:45:02;;Brasil;;Twitter for iPhone;-14.235004;-51.92528;0.0;neutral;decisao de prisao apos
1585;1585;1585.0;1.1541246071143588e+18;franca_nadson;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;17.0;0.0;2019-10-16 01:45:02;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
1586;1586;1586.0;1.0847828039869071e+18;MariaSergio17;RT @BoletimCoppolla: O https://t.co/lExXqatJGS desta noite destaca o #CPACBrasil e as ofensivas do STF contra a Lava Jato (via @RafaMoraesM…;O desta noite destaca o #CPACBrasil e as ofensivas do STF contra a Lava Jato (via;60.0;0.0;2019-10-16 01:45:01;;;;Twitter for iPad;37.2256055;-95.7162018;0.0;neutral;ofensivas do stf
1587;1587;1587.0;1.1831780460540436e+18;BolsothanosIII;RT @AdriAlcantara17: “É porque eles não são juízes coisa nenhuma, são advogados de defesa de bandidos, lá no Supremo”, @augustosnunes se re…;E porque eles nao sao juizes coisa nenhuma sao advogados de defesa de bandidos la no Supremo se re;3.0;0.0;2019-10-16 01:45:01;;;;Twitter for Android;37.2256055;-95.7162018;-0.902122;negative;sao juizes
1588;1588;1588.0;7.827404785675837e+17;FasalMajesty;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;255.0;0.0;2019-10-16 01:45:01;;;;Twitter for Android;37.2256055;-95.7162018;-0.839111;negative;fogo no
1589;1589;1589.0;1.0346484651612488e+18;hebsilv;RT @capitaoderrite: AGORA QUE A CRIMINALIDADE COMEÇOU A CAIR NO BRASIL, O STF SE PREPARA PARA REVISAR A POSSIBILIDADE DE PRISÃO EM 2ª INSTÂ…;AGORA QUE A CRIMINALIDADE COMECOU A CAIR NO BRASIL O STF SE PREPARA PARA REVISAR A POSSIBILIDADE DE PRISAO EM 2a INSTA;45.0;0.0;2019-10-16 01:45:00;;Cuiaba, Brasil;;Twitter for Android;-15.60086;-56.0968227;0.0;neutral;cair no brasil
1590;1590;1590.0;9.217695211611628e+17;ZeliaGrava;RT @Rogeriobala4444: @AleGZahra17 #PrisaoEm2aInstanciaSim Respeitem o povo brasileiro STF.;#PrisaoEm2aInstanciaSim Respeitem o povo brasileiro STF;3887.0;0.0;2019-10-16 01:44:59;;Sao Paulo, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;0.0;neutral;prisaoem2ainstanciasim
1591;1591;1591.0;1.1316928286550712e+18;CostaAnaiza;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;58.0;0.0;2019-10-16 01:44:57;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.839111;negative;fogo no
1592;1592;1592.0;305289316.0;Ale_ABCFCBRASIL;RT @allantercalivre: Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado, com medo, passivo. Engana-se complet…;Vamos mandar a real? O STF quer tacar fogo no Brasil e espera ver um povo acuado com medo passivo Enganase complet;877.0;0.0;2019-10-16 01:44:57;;Sao Goncalo do Amarante/RN;;Twitter Web App;-5.7852461;-35.3288131;-0.839111;negative;fogo no
1593;1593;1593.0;1.1161725222764462e+18;Mariade49389433;RT @NinaCarmona2: Brasília só mudará quando as Forças Armadas programarem um desfile semanal de tanques pela Esplanada dos Ministérios, com…;Brasilia so mudara quando as Forcas Armadas programarem um desfile semanal de tanques pela Esplanada dos Ministerios com;1524.0;0.0;2019-10-16 01:44:57;;Rj;;Twitter for Android;32.781616;-96.80701859999999;0.0;neutral;brasilia so
1594;1594;1594.0;1.0996510334778532e+18;HelenaNichel;"RT @Chefcarolinavi1: Milicianos, peguem seus crachás!
Hoje vamos fazer serão!
O sapo vergonha do STF não quer pressão popular!
Então simbor…";Milicianos peguem seus crachas! Hoje vamos fazer serao! O sapo vergonha do STF nao quer pressao popular! Entao simbor;788.0;0.0;2019-10-16 01:44:57;;;;Twitter for Android;37.2256055;-95.7162018;-0.888619;negative;entao simbor
1595;1595;1595.0;1.0280041790910424e+18;gisapatriaamada;"RT @MrciaCaruso1: STF orgulho só do PT!
O Brasil quer justiça!
#STFOrgulhoDoPT https://t.co/HVUWXxsoT1";STF orgulho so do PT! O Brasil quer justica! #STFOrgulhoDoPT;14561.0;0.0;2019-10-16 01:44:57;;Brasil;;Twitter for Android;-14.235004;-51.92528;0.637707;positive;orgulho so do pt
1596;1596;1596.0;46645219.0;heberrc;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;152.0;0.0;2019-10-16 01:44:56;;;;Twitter for Android;37.2256055;-95.7162018;-0.607136;negative;nova realidade
1597;1597;1597.0;7.277226426907197e+17;laurohorta1962;RT @mitags: Vocês ficaram emocionados com a  preocupação dos Ministros TCU  com os 10 milhões que seriam gastos na Campanha a favor do Paco…;Voces ficaram emocionados com a preocupacao dos Ministros TCU com os 10 milhoes que seriam gastos na Campanha a favor do Paco;603.0;0.0;2019-10-16 01:44:54;;DF;;Twitter for Android;38.9056821;-77.0630348;0.0;neutral;preocupacao dos ministros tcu
1598;1598;1598.0;91989624.0;REGINAOUTEIRO;"RT @rogerchequer: A pergunta que não quer calar:
Se o STF já decidiu TRÊS VEZES pela prisão em 2a instância, 
por que estão colocando o tem…";A pergunta que nao quer calar: Se o STF ja decidiu TRES VEZES pela prisao em 2a instancia  por que estao colocando o tem;985.0;0.0;2019-10-16 01:44:54;;Campo Grande MS;;Twitter for Android;-20.4697105;-54.6201211;-0.780518;negative;nao quer
1599;1599;1599.0;1.1552596610183905e+18;cleyton_le;@r_lalia @Edemassa19 Um dos princípios do direito é a segurança jurídica, e essa está sendo sapateada pelo @STF_oficial com suas idas e vindas, qual o interesse nisso?;Um dos principios do direito e a seguranca juridica e essa esta sendo sapateada pelo com suas idas e vindas qual o interesse nisso?;73.0;0.0;2019-10-16 01:44:53;;;;Twitter for Android;37.2256055;-95.7162018;0.34431999999999996;positive;principios do direito
1600;1600;1600.0;8.953232724049797e+17;pauloUSA2016;"@allantercalivre Vamos mandar a real: Eles soltarão 160 mil bandidos, inclusive o pior deles: 9fingers. O povo vai levantar #’s e, no máximo, uma manifestaçãozinha na frente do STF q pode acabar como a outra; em bomba por parte da polícia. https://t.co/ClKQ39PvLa";"Vamos mandar a real: Eles soltarao 160 mil bandidos inclusive o pior deles: 9fingers O povo vai levantar #s e no maximo uma manifestacaozinha na frente do STF q pode acabar como a outra; em bomba por parte da policia";417.0;0.0;2019-10-16 01:44:53;;United States;;Twitter for iPhone;37.09024;-95.712891;-0.6719649999999999;negative;frente do stf q
1601;1601;1601.0;8.006518026055885e+17;MarciaCasemiro2;RT @AntonioCMancuso: Só para lembrar que esse é um dos vídeos da campanha que o TCU não quer que divulgue. Vamos respeitar. https://t.co/iE…;So para lembrar que esse e um dos videos da campanha que o TCU nao quer que divulgue Vamos respeitar;566.0;0.0;2019-10-16 01:44:53;;Sao Paulo, Brasil;;Twitter for iPhone;-23.5505199;-46.63330939999999;-0.793901;negative;videos da campanha
1602;1602;1602.0;1.128498110555095e+18;Ronaldo48879456;RT @mitags: Já era difícil entender como metade do STF interpreta a mesma lei de um jeito, e a outra metade ,de outro. MAS O MESMO MINISTRO…;Ja era dificil entender como metade do STF interpreta a mesma lei de um jeito e a outra metade de outro MAS O MESMO MINISTRO;246.0;0.0;2019-10-16 01:44:53;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.691213;negative;metade do stf
1603;1603;1603.0;1.1066353394127912e+18;Antonio03026300;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;2.0;0.0;2019-10-16 01:44:52;;;;Twitter for Android;37.2256055;-95.7162018;-0.9187129999999999;negative;sexta vez
1604;1604;1604.0;2782637993.0;MirnaNiblan;"RT @rogerchequer: A pergunta que não quer calar:
Se o STF já decidiu TRÊS VEZES pela prisão em 2a instância, 
por que estão colocando o tem…";A pergunta que nao quer calar: Se o STF ja decidiu TRES VEZES pela prisao em 2a instancia  por que estao colocando o tem;895.0;0.0;2019-10-16 01:44:52;;Brasil;;Twitter for Android;-14.235004;-51.92528;-0.780518;negative;nao quer
1605;1605;1605.0;1.1139875803983217e+18;Adriana51303923;RT @Ricamconsult: Desde 2016, o STF, já decidiu 4 vezes pela prisão em 2ª instância. Na 5ª feira, ele vai julgar mais 3 ações ajuizadas pel…;Desde 2016 o STF ja decidiu 4 vezes pela prisao em 2a instancia Na 5a feira ele vai julgar mais 3 acoes ajuizadas pel;3.0;0.0;2019-10-16 01:44:51;;;;Twitter for Android;37.2256055;-95.7162018;-0.6806949999999999;negative;stf ja
1606;1606;1606.0;1.046856300443984e+18;HugoPierot;@oswaldojor Você vai debater, garotinho. Mas num tribunal e com um juiz sendo o mediador. Prepara a mamata aí pra pagar a indenização.;Voce vai debater garotinho Mas num tribunal e com um juiz sendo o mediador Prepara a mamata ai pra pagar a indenizacao;99.0;0.0;2019-10-16 01:44:51;;;;Twitter for Android;37.2256055;-95.7162018;-0.711806;negative;mamata ai
1607;1607;1607.0;2866132068.0;DanaAmazonas;"RT @visaomacro: STF, CPMI das FakeNews e Bivar. Enquanto isso, na sala de justiça...

Participe agora ao vivo no Comunicação &amp; Política htt…";"STF CPMI das FakeNews e Bivar Enquanto isso na sala de justica Participe agora ao vivo no Comunicacao &amp; Politica htt";5959.0;0.0;2019-10-16 01:44:50;;Sao Paulo, BR;;Twitter for Android;-23.5505199;-46.63330939999999;0.601507;positive;stf cpmi das fakenews
1608;1608;1608.0;8.623599393349837e+17;Wezak2019;RT @MarcosQuezado1: DESAFIANDO, O EXÉRCITO BRASILEIRO: GILMAR MENDES DIZ “Não aceito pressão popular, muito menos do Exército”. “STF não ad…;DESAFIANDO O EXERCITO BRASILEIRO: GILMAR MENDES DIZ Nao aceito pressao popular muito menos do Exercito STF nao ad;212.0;0.0;2019-10-16 01:44:50;;;;Twitter for Android;37.2256055;-95.7162018;-0.7287170000000001;negative;exercito brasileiro
1609;1609;1609.0;326303927.0;nagazigue;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;326.0;0.0;2019-10-16 01:44:50;;Curitiba-Pr, Brasil;;Twitter for Android;-25.4808762;-49.3044253;-0.607136;negative;nova realidade
1610;1610;1610.0;55224218.0;limao_ceronte;RT @capitaoderrite: AGORA QUE A CRIMINALIDADE COMEÇOU A CAIR NO BRASIL, O STF SE PREPARA PARA REVISAR A POSSIBILIDADE DE PRISÃO EM 2ª INSTÂ…;AGORA QUE A CRIMINALIDADE COMECOU A CAIR NO BRASIL O STF SE PREPARA PARA REVISAR A POSSIBILIDADE DE PRISAO EM 2a INSTA;1934.0;0.0;2019-10-16 01:44:48;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;cair no brasil
1611;1611;1611.0;1.1301070999319592e+18;WiliamOsmar;"RT @AleGZahra17: Direita, que toda nossa Indignação se transforme em União contra o STF !

Prisão em Segunda Instância Sim !
Dia 17 em Bras…";Direita que toda nossa Indignacao se transforme em Uniao contra o STF ! Prisao em Segunda Instancia Sim ! Dia 17 em Bras;1473.0;0.0;2019-10-16 01:44:48;;Uberlandia MG;;Twitter Web App;-18.9127534;-48.275484;0.0;neutral;segunda instancia sim
1612;1612;1612.0;1852274576.0;juareztomesi;"RT @CarlaZambelli17: Nota do Fonajuc:

“Caso esta decisão do plenário do STF seja revertida, o Brasil será o único país de todos os Estados…";Nota do Fonajuc: Caso esta decisao do plenario do STF seja revertida o Brasil sera o unico pais de todos os Estados;130.0;0.0;2019-10-16 01:44:47;;;;Twitter for Android;37.2256055;-95.7162018;0.0;neutral;nota do fonajuc
1613;1613;1613.0;185318841.0;Loganscont;"RT @rigoni_felipe: Anunciei hoje, ao lado de outros seis parlamentares, uma ação no Tribunal Superior Eleitoral para deixar o PSB.

Fui sus…";Anunciei hoje ao lado de outros seis parlamentares uma acao no Tribunal Superior Eleitoral para deixar o PSB Fui sus;2835.0;0.0;2019-10-16 01:44:46;;Brasil - SC - Florianopolis;;Twitter for Android;-27.5986393;-48.5187229;0.0;neutral;acao no
1614;1614;1614.0;366215610.0;jf_victorhugo;RT @arthurmoledoval: #PrisaoEm2aInstanciaSim | A CCJ tentou se antecipar ao STF e pautar, mas PT, PSOL e PCdoB estão obstruindo a PEC da pr…;#PrisaoEm2aInstanciaSim | A CCJ tentou se antecipar ao STF e pautar mas PT PSOL e PCdoB estao obstruindo a PEC da pr;168.0;0.0;2019-10-16 01:44:46;;;;Twitter Web App;37.2256055;-95.7162018;-0.858606;negative;prisaoem2ainstanciasim
1615;1615;1615.0;1.0780512856628634e+18;Armate16;RT @0C0RV0: Se o STF revogar a prisão em segunda instância na próxima quinta-feira, 170 mil presos irão pra rua;Se o STF revogar a prisao em segunda instancia na proxima quintafeira 170 mil presos irao pra rua;454.0;0.0;2019-10-16 01:44:45;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;presos irao
1616;1616;1616.0;279785035.0;pacificomarques;"RT @alvarodias_: ""Por que o Congresso Nacional não conclui a tramitação do projeto de nossa autoria q acaba com o foro privilegiado das aut…";"""Por que o Congresso Nacional nao conclui a tramitacao do projeto de nossa autoria q acaba com o foro privilegiado das aut";135.0;0.0;2019-10-16 01:44:45;;Rio de Janeiro, Brasil;;Twitter for Android;-22.9068467;-43.1728965;0.0;neutral;congresso nacional
1617;1617;1617.0;1.1161725222764462e+18;Mariade49389433;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;1524.0;0.0;2019-10-16 01:44:44;;Rj;;Twitter for Android;32.781616;-96.80701859999999;-0.607136;negative;nova realidade
1618;1618;1618.0;1.168324007986389e+18;Gabriel36053480;RT @taliriapetrone: Estamos em obstrução na CCJ, porque o governo, como forma de desvirtuar a atenção dos escândalos do PSL, colocou em pau…;Estamos em obstrucao na CCJ porque o governo como forma de desvirtuar a atencao dos escandalos do PSL colocou em pau;11.0;0.0;2019-10-16 01:44:44;;;;Twitter for Android;37.2256055;-95.7162018;-0.875901;negative;obstrucao na
1619;1619;1619.0;110741278.0;AninhaBarroso11;RT @AdriAlcantara17: “É porque eles não são juízes coisa nenhuma, são advogados de defesa de bandidos, lá no Supremo”, @augustosnunes se re…;E porque eles nao sao juizes coisa nenhuma sao advogados de defesa de bandidos la no Supremo se re;401.0;0.0;2019-10-16 01:44:44;;Brasil;;Twitter for Android;-14.235004;-51.92528;-0.902122;negative;sao juizes
1620;1620;1620.0;7.431069689870008e+17;daniballet_78;RT @mitags: Já era difícil entender como metade do STF interpreta a mesma lei de um jeito, e a outra metade ,de outro. MAS O MESMO MINISTRO…;Ja era dificil entender como metade do STF interpreta a mesma lei de um jeito e a outra metade de outro MAS O MESMO MINISTRO;229.0;0.0;2019-10-16 01:44:43;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.691213;negative;metade do stf
1621;1621;1621.0;1.0505395894028084e+18;lic50105040;"RT @nopontodofato: Alguém viu isso na mídia?

Dois advogados, de Taubaté e Caçapava, entraram com pedido de impeachment dos 11 ministros do…";Alguem viu isso na midia? Dois advogados de Taubate e Cacapava entraram com pedido de impeachment dos 11 ministros do;12849.0;0.0;2019-10-16 01:44:43;;;;Twitter for Android;37.2256055;-95.7162018;-0.761538;negative;advogados de taubate
1622;1622;1622.0;8.693998569678152e+17;PauloPolitica;Nossa salvação contra o STF são as FFAA. https://t.co/zCK65ypD1Z;Nossa salvacao contra o STF sao as FFAA;10678.0;0.0;2019-10-16 01:44:42;;Brasil;Place(_api=<tweepy.api.API object at 0x00B5DB70>, id='438f527a1d50ed05', url='https://api.twitter.com/1.1/geo/id/438f527a1d50ed05.json', place_type='city', name='Nova Lima', full_name='Nova Lima, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00B5DB70>, type='Polygon', coordinates=[[[-44.002236, -20.225136], [-43.783586, -20.225136], [-43.783586, -19.926611], [-44.002236, -19.926611]]]), attributes={});Twitter for Android;-14.235004;-51.92528;0.0;neutral;salvacao
1623;1623;1623.0;9.217695211611628e+17;ZeliaGrava;"RT @AleGZahra17: Direita, que toda nossa Indignação se transforme em União contra o STF !

Prisão em Segunda Instância Sim !
Dia 17 em Bras…";Direita que toda nossa Indignacao se transforme em Uniao contra o STF ! Prisao em Segunda Instancia Sim ! Dia 17 em Bras;3887.0;0.0;2019-10-16 01:44:41;;Sao Paulo, Brasil;;Twitter for Android;-23.5505199;-46.63330939999999;0.0;neutral;segunda instancia sim
1624;1624;1624.0;1367867683.0;JoelBarros21;RT @jouberth19: Prêmio Nobel de 2016 já enaltecia à Luta do Brasil para combater o Esquema de corrupção montado por Lula! #Prisaoem2ªInstan…;Premio Nobel de 2016 ja enaltecia a Luta do Brasil para combater o Esquema de corrupcao montado por Lula! #Prisaoem2aInstan;6758.0;0.0;2019-10-16 01:44:40;;;;Twitter Web App;37.2256055;-95.7162018;0.0;neutral;luta do brasil
1625;1625;1625.0;1.0584999786525124e+18;repjackie27;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;47.0;0.0;2019-10-16 01:44:39;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.9187129999999999;negative;sexta vez
1626;1626;1626.0;9.993446696193106e+17;Bolso22Trump20;RT @AllanFrutuozo: O STF encontrará resistência. Os ministros calcularam muito mal. Se avançarem com a revogação da prisão em segunda instâ…;O STF encontrara resistencia Os ministros calcularam muito mal Se avancarem com a revogacao da prisao em segunda insta;7529.0;0.0;2019-10-16 01:44:38;;Los Gatos, CA;;Twitter for Android;37.2358078;-121.9623751;-0.8395530000000001;negative;revogacao da prisao
1627;1627;1627.0;9.92566292019327e+17;JoseHen72110090;RT @jrguzzofatos: Dentro de 72 horas, ou algo assim, o Brasil estará vivendo dentro da nova realidade a ser definida pelo STF com sua decis…;Dentro de 72 horas ou algo assim o Brasil estara vivendo dentro da nova realidade a ser definida pelo STF com sua decis;6.0;0.0;2019-10-16 01:44:36;;Itajuba, Brasil;;Twitter for iPhone;-22.4292698;-45.4591388;-0.607136;negative;nova realidade
1628;1628;1628.0;1.04514365802095e+18;AlbarelliLina;RT @lpbragancabr: Perdi a conta mas se não me engano essa é a sexta vez que o STF avalia a prisão em segunda instância.  Com esse STF todo…;Perdi a conta mas se nao me engano essa e a sexta vez que o STF avalia a prisao em segunda instancia Com esse STF todo;41.0;0.0;2019-10-16 01:44:36;;;;Twitter for iPhone;37.2256055;-95.7162018;-0.9187129999999999;negative;sexta vez
1629;1629;1629.0;8.793879961303409e+17;wagpedrosa;"RT @CarlaZambelli17: Por que julgar a prisão em 2ª instância agora que os crimes estão caindo?

Por que julgar a prisão em 2ª instância ago…";Por que julgar a prisao em 2a instancia agora que os crimes estao caindo? Por que julgar a prisao em 2a instancia ago;4.0;0.0;2019-10-16 01:44:36;;;;Twitter Web App;37.2256055;-95.7162018;-0.8496469999999999;negative;crimes estao
1630;1630;1630.0;8.845819749286543e+17;SandraP29740470;RT @VemPraRua_br: Parabéns, deputado @FFrancischini_! Mantenham a prisão após condenação em segunda instância e não deixem o STF legislar!…;Parabens deputado Mantenham a prisao apos condenacao em segunda instancia e nao deixem o STF legislar!;219.0;0.0;2019-10-16 01:44:36;;;;Twitter for Android;37.2256055;-95.7162018;0.57226;positive;prisao apos
